;COD_PERSONAL;Last Grade
6428;C111THA;9
6429;C113MMG;9
6430;C113QCP;9
6431;C113YCH;9
6432;C113ZKH;4
6433;C211EHG;9
6434;C240VFV;9
6435;C312DXY;9
6436;C312JKL;5
6437;C420UPE;9
6438;C433WQS;4
6439;C459UDZ;9
6440;C562ZZF;9
6441;C613BBT;6
6442;C613LNN;9
6443;C613LRX;9
6444;C613VAZ;8
6445;C615CHR;8
6446;C623EUP;9
6447;C623TAY;9
6448;C624KFV;8
6449;C635LQR;9
6450;C635YTY;9
6451;C651JKR;9
6452;C674AWR;6
6453;C712ZHF;9
6454;C814ZLA;5
6455;C830DTL;7
6456;C888BZZ;7
6457;C911QXE;3
6458;C911VPL;7
6459;C911WPS;7
6460;C927ZFW;9
6461;C935YAB;4
6462;D183WGU;4
6463;D548RVK;5
6464;D578UGT;3
6465;D660UZW;9
6466;D661HDZ;4
6467;D757QEJ;9
6468;D782HBY;6
6469;D864CJA;6
6470;E036HNX;6
6471;E765IIT;6
6472;C013BHR;9
6473;C013DYA;3
6474;C013YIG;4
6475;C125HEB;6
6476;C153XPB;3
6477;C212KSC;4
6478;C271WJU;9
6479;C323HDX;9
6480;C342KWQ;5
6481;C513QRW;6
6482;C520TNX;4
6483;C547RRI;9
6484;C555EUF;9
6485;C612PML;3
6486;C814DQN;5
6487;C910BSV;6
6488;C910FTR;9
6489;C910YTK;9
6490;C972RMN;6
6491;D087UDT;4
6492;D090ILF;5
6493;D094YQR;4
6494;D146RJB;3
6495;D160WGL;9
6496;D188SMR;5
6497;D199RQR;3
6498;D235YPD;9
6499;D244YAG;9
6500;D288AQY;6
6501;D291ZMA;6
6502;D293IJM;9
6503;D293YZP;3
6504;D380IZB;9
6505;D434JQC;9
6506;D530UUP;6
6507;D538LZU;9
6508;D648SKQ;9
6509;D650DWK;3
6510;D657PVY;3
6511;D965CIA;5
6512;D990QEV;9
6513;E040XCZ;9
6514;E148ZUH;4
6515;E230ZMP;5
6516;E326QZZ;8
6517;E449HAR;9
6518;E481HHZ;9
6519;E579VHE;9
6520;E635MUQ;9
6521;E847MZJ;9
6522;E936CVN;6
6523;E942LGG;4
6524;E954UVF;9
6525;C014GRQ;4
6526;C032CGH;9
6527;C040GXJ;6
6528;C045MHZ;5
6529;C050GXC;9
6530;C054DEI;9
6531;C081WBP;3
6532;C094IYY;9
6533;C114NBD;5
6534;C114QGC;6
6535;C124BQS;9
6536;C124TWZ;9
6537;C136KGR;9
6538;C165NTB;6
6539;C172LPH;6
6540;C177RHU;8
6541;C188ZYI;9
6542;C216LLH;8
6543;C216TCE;7
6544;C216ZBD;3
6545;C237DTJ;9
6546;C251IRH;9
6547;C267PVQ;6
6548;C285CXT;6
6549;C296FVN;6
6550;C362FHX;9
6551;C415ILP;6
6552;C422HPH;6
6553;C451UMA;9
6554;C537CGL;9
6555;C538CUH;6
6556;C542BVT;4
6557;C545YIR;9
6558;C549QBW;8
6559;C568NNW;8
6560;C614MKV;9
6561;C616DHB;6
6562;C616ENC;3
6563;C616KRB;9
6564;C616MRM;9
6565;C616XVV;6
6566;C634CNS;6
6567;C648GAF;6
6568;C649NXM;9
6569;C654WZX;9
6570;C655PAH;9
6571;C682QNE;6
6572;C682WKQ;8
6573;C691EUI;9
6574;C716AGX;9
6575;C716TJR;9
6576;C724LFM;6
6577;C726JLH;9
6578;C730YRX;9
6579;C748GJC;7
6580;C751LWE;6
6581;C761UEE;9
6582;C762QUR;6
6583;C794UBF;9
6584;C794XQA;9
6585;C815YIY;8
6586;C835NVE;3
6587;C840XLN;9
6588;C841MKW;6
6589;C883HSC;9
6590;C899LDA;9
6591;C914DUP;9
6592;C930VLS;8
6593;C969EEY;9
6594;C980UYH;9
6595;C985DND;6
6596;C994CHV;6
6597;C997GLF;5
6598;D130BBM;6
6599;D151NBD;5
6600;D182RZY;9
6601;D187ZMZ;6
6602;D271IPB;6
6603;D271NFB;9
6604;D395HTN;9
6605;D447UAP;9
6606;D449PVA;6
6607;D453JIW;5
6608;D464MKK;6
6609;D466HUA;6
6610;D537MTV;9
6611;D562JYL;6
6612;D598ZCA;9
6613;D686BSQ;8
6614;D796EMG;6
6615;D826AWB;9
6616;D833ZEI;6
6617;D851YEE;6
6618;D894NTP;6
6619;D981KHT;9
6620;E143ZEU;9
6621;E237HTQ;9
6622;E351UJU;5
6623;E376HUE;6
6624;E383KAE;3
6625;E482DMS;9
6626;E483VLD;6
6627;E645WRL;4
6628;E998NHL;6
6629;F733VUB;5
6630;C021KQF;6
6631;C021LQF;3
6632;C021RQA;9
6633;C022QVJ;6
6634;C022SUY;9
6635;C025DTX;4
6636;C025SUA;6
6637;C122CWG;3
6638;C122MCL;6
6639;C122PDX;6
6640;C122RDX;4
6641;C122UAV;6
6642;C125UGX;9
6643;C125XDF;9
6644;C149IXK;9
6645;C191KQJ;3
6646;C196CBP;9
6647;C198XBK;4
6648;C220YHU;6
6649;C220YLQ;6
6650;C239CGR;3
6651;C242EUL;6
6652;C265HNT;3
6653;C320EGR;6
6654;C320IGK;8
6655;C320NDU;6
6656;C320PDU;6
6657;C320WHE;6
6658;C321BEF;4
6659;C321VEF;6
6660;C321WEF;3
6661;C321XEF;9
6662;C321XMV;8
6663;C321XTJ;6
6664;C321ZEE;5
6665;C420WTF;6
6666;C422DRC;5
6667;C422LXF;9
6668;C422VRL;6
6669;C425JJM;8
6670;C425ZRG;9
6671;C428AUD;9
6672;C428DJR;5
6673;C445JRL;6
6674;C446ZDS;9
6675;C462LER;3
6676;C499APC;3
6677;C519HKR;9
6678;C519YKU;9
6679;C522PXX;9
6680;C528MPJ;5
6681;C539BYE;7
6682;C558GGS;6
6683;C595XCQ;9
6684;C621IZX;6
6685;C622LCT;6
6686;C638TCD;8
6687;C649SWY;9
6688;C659SIX;3
6689;C689IMS;9
6690;C721GFV;4
6691;C721WJX;9
6692;C729CZX;8
6693;C775XYR;5
6694;C820XCI;6
6695;C821RMR;9
6696;C821ZQI;9
6697;C822GTZ;6
6698;C822UUG;6
6699;C822YYU;9
6700;C834CNT;4
6701;C920CPQ;7
6702;C920JMU;7
6703;C920VTG;6
6704;C922DZT;9
6705;C964PEV;9
6706;D029ATG;6
6707;D037ITG;9
6708;D052EXH;6
6709;D065ZIF;6
6710;D089BEU;6
6711;D186RBC;9
6712;D254ETV;9
6713;D257RTW;6
6714;D279XQJ;9
6715;D293TFS;7
6716;D299WWR;6
6717;D327TCP;3
6718;D329NMR;9
6719;D331XJX;9
6720;D344IBZ;3
6721;D345PEJ;3
6722;D355UGX;9
6723;D379BAK;9
6724;D475UBD;6
6725;D479TQE;6
6726;D527EQN;6
6727;D565CLS;8
6728;D566EEC;3
6729;D626XHB;9
6730;D642MMM;4
6731;D693CFQ;9
6732;D697AHB;6
6733;D743DUG;9
6734;D778ZGY;6
6735;D794MBY;9
6736;D853PDL;6
6737;D871CTX;9
6738;D881TSI;9
6739;D965SZH;9
6740;D971EHN;7
6741;D975YVX;6
6742;D976RAA;9
6743;D980ATJ;3
6744;E176YVM;8
6745;E366ZJM;9
6746;E481VCV;6
6747;E489YUK;6
6748;E582XQH;5
6749;E672WPQ;9
6750;E687PXB;6
6751;E934KLC;9
6752;C078WYU;3
6753;C216QUF;9
6754;C225IGE;4
6755;C231QAK;9
6756;C294YDI;9
6757;C295BHC;9
6758;C315IKC;9
6759;C421DNX;3
6760;C449ZNF;4
6761;C474TPH;9
6762;C522LZY;6
6763;C553FWQ;6
6764;C588VRU;4
6765;C623QNM;8
6766;C678PVB;9
6767;C684PYL;9
6768;C715WMD;4
6769;C914CQA;6
6770;C996YIE;9
6771;D435CYC;4
6772;D557LTQ;9
6773;D679JRF;9
6774;E784CMY;9
6775;C023AJQ;3
6776;C023BEV;3
6777;C024XCF;9
6778;C035DVJ;4
6779;C080ARV;9
6780;C112KJH;9
6781;C112PMX;4
6782;C112RJV;6
6783;C154DBN;4
6784;C162JTC;9
6785;C185YVW;3
6786;C224DWG;6
6787;C245XFV;7
6788;C269BSL;3
6789;C311DRU;9
6790;C313IHM;6
6791;C313LHQ;9
6792;C313YMC;9
6793;C339BST;4
6794;C415WVE;3
6795;C424UMS;9
6796;C443FVB;9
6797;C458EBZ;4
6798;C473WBI;7
6799;C476SZJ;9
6800;C512LFN;6
6801;C525ZZH;6
6802;C528HCX;9
6803;C531GFH;9
6804;C551ZAL;3
6805;C563YHD;9
6806;C610STP;8
6807;C622TRC;5
6808;C631QRX;9
6809;C660DUM;9
6810;C666TLS;9
6811;C682YHT;9
6812;C695HGX;9
6813;C710EDU;9
6814;C710FDU;3
6815;C710GMK;7
6816;C710LET;6
6817;C710NFJ;6
6818;C710PFJ;4
6819;C710RBW;4
6820;C711AQR;8
6821;C711RNZ;6
6822;C723KZP;3
6823;C742PVB;7
6824;C768JJW;4
6825;C820RMX;6
6826;C823BRY;6
6827;C837LBF;6
6828;C892LKR;6
6829;C912BAT;6
6830;C912MEU;7
6831;C924YHA;4
6832;C928JLN;3
6833;C959GHE;9
6834;D251ZBT;6
6835;D286HMC;4
6836;D358GEB;9
6837;D451VDN;4
6838;D467KTI;5
6839;D474WEP;4
6840;D679ACT;8
6841;E074FEQ;9
6842;E159DBU;7
6843;E243AEL;8
6844;E252XPR;9
6845;E459GVT;4
6846;E553UQW;9
6847;E669RXB;3
6848;E678BUK;9
6849;E882BVE;6
6850;E885ZPX;9
6851;F272UPW;6
6852;F539NUQ;9
6853;F749GXR;9
6854;C017MLY;9
6855;C017TKQ;9
6856;C018TXH;8
6857;C020ADT;4
6858;C029KYX;9
6859;C033NKS;9
6860;C033TVC;7
6861;C057GFV;9
6862;C058DCX;8
6863;C081WDV;9
6864;C126IDY;9
6865;C132PHX;9
6866;C134WBW;9
6867;C179HBK;6
6868;C219VTB;9
6869;C222PNU;9
6870;C224DZV;9
6871;C226EHX;9
6872;C227EVU;9
6873;C274GQS;9
6874;C291EBL;9
6875;C328BFI;9
6876;C345BFF;9
6877;C419TSU;5
6878;C431YWA;9
6879;C474NPY;9
6880;C475CQA;9
6881;C475SYE;9
6882;C482JBP;6
6883;C541CLA;9
6884;C546ZHH;9
6885;C562YXA;9
6886;C577HWL;9
6887;C587NCM;9
6888;C686UZC;9
6889;C691CMH;9
6890;C697EDP;9
6891;C717LBM;3
6892;C728GMY;9
6893;C741EJQ;9
6894;C770PRD;9
6895;C810IDA;5
6896;C852UED;9
6897;C946RNJ;9
6898;C972AEM;9
6899;D047JHJ;9
6900;D134SUQ;9
6901;D164RQL;9
6902;D264RAI;9
6903;D330RNP;9
6904;D358PLH;9
6905;D476ZMZ;9
6906;D491EDZ;4
6907;D632XIR;9
6908;D680SHU;9
6909;D750BTY;9
6910;D788UNP;3
6911;D860ZBU;9
6912;D960QGH;3
6913;D998XJB;9
6914;E527BZL;7
6915;E530QFY;3
6916;E847ENX;9
6917;C022IUV;9
6918;C022NIY;6
6919;C022WPD;3
6920;C058LGB;6
6921;C076JZC;8
6922;C120WTR;8
6923;C120XLM;9
6924;C120YZC;4
6925;C122HUR;7
6926;C132ZXA;9
6927;C221JYF;3
6928;C221LRB;9
6929;C221MWB;6
6930;C261YIT;8
6931;C422JKN;9
6932;C425GMQ;6
6933;C425VMA;4
6934;C545RMZ;9
6935;C621DTT;9
6936;C623YKG;5
6937;C693MYS;5
6938;C735DHU;9
6939;C781MVL;9
6940;C822DBR;9
6941;C864CQW;9
6942;C886VDG;9
6943;C889FST;9
6944;D191ZVQ;9
6945;D964LXM;3
6946;C017TQW;3
6947;C019VVL;3
6948;C025DJQ;6
6949;C025WKW;3
6950;C219LPX;6
6951;C227CIM;3
6952;C255XSF;3
6953;C318BFI;3
6954;C321DYE;8
6955;C325DLQ;9
6956;C417CNH;7
6957;C417FAZ;5
6958;C424PCQ;5
6959;C425UJN;9
6960;C618GZZ;6
6961;C619ANR;3
6962;C619BNP;7
6963;C619GQX;7
6964;C619KQU;6
6965;C619RTM;3
6966;C718FSK;9
6967;C719JCX;4
6968;C724PYI;7
6969;C730HCQ;7
6970;C842RXC;3
6971;C917NDV;4
6972;C919JKZ;9
6973;D071VPS;5
6974;D077CCW;9
6975;D096XWB;9
6976;D232FTI;9
6977;D234EWY;8
6978;D342SVP;5
6979;D371DZY;3
6980;D434GBW;4
6981;D467ANU;6
6982;D551XIF;7
6983;D752ILW;9
6984;D756IMP;4
6985;D770MTU;6
6986;D847HVX;9
6987;D933EJA;9
6988;D955BBD;6
6989;D957YMB;3
6990;E544MBV;4
6991;E988YCB;4
6992;F655TTV;8
6993;F764IPY;4
6994;C013KAD;4
6995;C013TAQ;3
6996;C013YAQ;3
6997;C112GYM;4
6998;C215FHJ;6
6999;C215GHL;9
7000;C215RIV;4
7001;C313DXP;3
7002;C316XZR;7
7003;C327DYX;5
7004;C411URV;3
7005;C411VRW;3
7006;C413PPY;6
7007;C413QPW;5
7008;C413YAV;9
7009;C414XSP;9
7010;C493ACC;3
7011;C512CRS;3
7012;C580TXV;8
7013;C612NHS;3
7014;C612VEJ;3
7015;C615GFR;9
7016;C622WFG;5
7017;C711SZU;5
7018;C796HGW;3
7019;C810AHF;8
7020;C810DHD;5
7021;C810WHE;7
7022;C811IMZ;3
7023;C910BDE;3
7024;C910QCW;3
7025;C910ZDU;5
7026;C924LPA;5
7027;D029ILD;9
7028;D054HCS;4
7029;D255NIE;5
7030;D362TXN;6
7031;D392CVA;6
7032;D451EGU;5
7033;D675DEG;4
7034;D746SBB;6
7035;D840BJU;9
7036;D930YZQ;4
7037;D957BWR;6
7038;E333UTV;3
7039;C019GLA;4
7040;C019ZMW;6
7041;C081ABQ;6
7042;C122AYP;9
7043;C163BRL;7
7044;C172GSF;7
7045;C188YGN;9
7046;C217LEH;3
7047;C218KJF;6
7048;C227SFB;3
7049;C252XTB;4
7050;C317VTA;4
7051;C319EVF;3
7052;C323JSK;6
7053;C324PNB;5
7054;C324UQU;4
7055;C327RDX;7
7056;C337FXC;6
7057;C338QBH;9
7058;C419FKY;6
7059;C451KPT;5
7060;C522JUX;8
7061;C550DWB;9
7062;C570ZHN;9
7063;C618AIN;6
7064;C618CIM;6
7065;C618EFS;3
7066;C648LPY;3
7067;C660GJG;3
7068;C692LZD;6
7069;C719RYS;8
7070;C723MQS;5
7071;C753EKD;3
7072;C817KLE;4
7073;C817PPJ;3
7074;C817QFS;6
7075;C819AZR;6
7076;C819EGK;6
7077;C819GGK;7
7078;C819HGK;3
7079;C819KKV;3
7080;C819MPA;5
7081;C821IEX;3
7082;C824QIY;4
7083;C853KRB;7
7084;C855FUU;3
7085;C868TEW;4
7086;C875HKM;3
7087;C935FUK;4
7088;C951ANK;9
7089;C952YGD;6
7090;C956NCA;7
7091;C993ZYQ;9
7092;D138KBX;6
7093;D150JAQ;6
7094;D162FWA;6
7095;D171GRY;4
7096;D174EKF;9
7097;D287XBF;6
7098;D297CXZ;3
7099;D334GZU;3
7100;D336KWF;3
7101;D338MBH;6
7102;D463VYI;6
7103;D578YXA;9
7104;D581XJX;6
7105;D594UKX;5
7106;D657JCS;4
7107;D696HNG;9
7108;D742EGK;6
7109;D744HZJ;6
7110;D746GZK;9
7111;D759BBS;6
7112;D762TLE;6
7113;D779VSC;3
7114;D793LSD;9
7115;D796RYS;4
7116;D835JJU;6
7117;D850EAC;6
7118;D875YCT;7
7119;D953ZXS;6
7120;D972QJX;7
7121;E071KHK;9
7122;E175TIH;8
7123;E239BYG;6
7124;E362RXD;7
7125;E445UPI;4
7126;E755FDB;6
7127;E761GXR;6
7128;E899EKJ;4
7129;E961WSN;3
7130;C016AHL;6
7131;C016FMQ;6
7132;C016JGB;4
7133;C016YFW;9
7134;C028BDJ;3
7135;C072WKX;6
7136;C078KYJ;7
7137;C099HME;6
7138;C215HQH;6
7139;C220VUP;5
7140;C276UBP;6
7141;C281FWX;3
7142;C315BAU;6
7143;C358RMF;6
7144;C414EXB;9
7145;C414TZR;9
7146;C416PGV;7
7147;C416YJJ;3
7148;C515QGC;6
7149;C615BUU;9
7150;C627YHW;4
7151;C633ZJD;6
7152;C669IUC;7
7153;C713NVU;6
7154;C713TPC;6
7155;C713VRR;7
7156;C713WQT;7
7157;C713YVL;7
7158;C814UUJ;9
7159;C923RHW;6
7160;C948PGQ;6
7161;C958LIX;9
7162;D131QRV;3
7163;D174CNL;9
7164;D184CUY;9
7165;D193IYR;9
7166;D331TZF;6
7167;D440VRU;9
7168;D552XBV;6
7169;D561EJN;9
7170;D575HQS;9
7171;D683BRA;9
7172;D740FCU;7
7173;D762CYN;6
7174;D762NXH;6
7175;D777GXY;6
7176;D789PZB;6
7177;D799ZXS;6
7178;D834GNE;7
7179;E070NEP;6
7180;E169IQZ;6
7181;E378FXD;6
7182;E460SCX;7
7183;E466GLQ;7
7184;E473UDH;6
7185;E546FMA;9
7186;E553XGP;9
7187;E557SWC;6
7188;E664FTW;7
7189;E729RDR;9
7190;E754SLE;9
7191;E863JIP;6
7192;E936DUA;7
7193;C022DSW;6
7194;C025PTH;3
7195;C080MNH;6
7196;C096GVY;9
7197;C142EAF;8
7198;C196HAH;6
7199;C220HHL;8
7200;C220JFP;6
7201;C220KFP;3
7202;C220MFE;4
7203;C220NFD;9
7204;C220ZHK;4
7205;C227URW;9
7206;C235BKP;9
7207;C261QVL;6
7208;C266NIE;6
7209;C320CWB;9
7210;C321ACF;9
7211;C321SBL;3
7212;C326DMN;7
7213;C331SDH;9
7214;C350ITY;7
7215;C421SQC;3
7216;C422FNW;9
7217;C422GNK;7
7218;C422NNR;9
7219;C441LDQ;9
7220;C444LBM;9
7221;C448XXM;9
7222;C478TSM;9
7223;C539GYL;3
7224;C586UYU;9
7225;C587NRX;9
7226;C620PBT;5
7227;C621LXV;7
7228;C621YXC;3
7229;C621YXK;8
7230;C645NEZ;3
7231;C721CQT;3
7232;C721QSL;6
7233;C755FBM;3
7234;C762UIM;9
7235;C773XMY;7
7236;C788RBJ;6
7237;C822ARF;7
7238;C822EMK;4
7239;C822ERF;6
7240;C822KPS;3
7241;C822RNQ;3
7242;C920HZL;4
7243;C920JFR;9
7244;C920RFB;8
7245;C920ZEN;4
7246;C922LQU;9
7247;D097LZS;4
7248;D129RYP;9
7249;D282QVA;9
7250;D341TXR;6
7251;D727UDY;9
7252;D897NLE;6
7253;D969XJZ;9
7254;D972CEF;4
7255;E266HSZ;3
7256;E326VFZ;4
7257;E582QRF;4
7258;E641VGQ;9
7259;E984LCU;6
7260;F069CVV;8
7261;C012HGJ;6
7262;C012KLW;9
7263;C213LWX;4
7264;C213NBY;9
7265;C234VCG;3
7266;C311CIM;5
7267;C311GJG;4
7268;C311SJH;9
7269;C412LCA;9
7270;C412WVY;9
7271;C545PKM;6
7272;C610HSB;3
7273;C610QGX;3
7274;C610SGH;7
7275;C610VMX;9
7276;C611MJY;7
7277;C611NJY;6
7278;C611PQN;9
7279;C711GEK;6
7280;C713MFH;9
7281;C713RFB;3
7282;C722JRG;9
7283;C793FBW;9
7284;C812DUV;9
7285;C812ITC;9
7286;C812LTE;9
7287;C869YRU;7
7288;C892GMC;9
7289;C923UYR;7
7290;D152TKW;9
7291;D237PTM;8
7292;D239TKJ;6
7293;D242BAI;6
7294;D379TQP;6
7295;D388RNB;9
7296;D490EBC;4
7297;D564DNQ;3
7298;D588MNW;5
7299;D667CPM;6
7300;D837TBU;9
7301;E340BFB;6
7302;E443IRZ;6
7303;E477EKK;4
7304;E547ABT;4
7305;E627NQJ;6
7306;E660BKC;6
7307;E729ZMP;8
7308;E886KYN;9
7309;C023IVL;4
7310;C029IIQ;9
7311;C043WTU;9
7312;C119GJN;9
7313;C119YKR;4
7314;C127WVH;9
7315;C136DGC;9
7316;C164IIX;9
7317;C191ZHJ;9
7318;C193CWK;9
7319;C237STU;9
7320;C341BFU;6
7321;C395CPL;9
7322;C421FJF;9
7323;C421TPR;6
7324;C424UTW;3
7325;C429RVX;7
7326;C471FWY;9
7327;C485PRZ;9
7328;C486FWQ;9
7329;C517KLL;9
7330;C517SDV;9
7331;C519MHC;9
7332;C540FPB;5
7333;C545QNW;9
7334;C553MGK;9
7335;C555HGF;7
7336;C581MKS;7
7337;C620TPA;9
7338;C718HNG;9
7339;C718MNQ;9
7340;C758JII;9
7341;C771VAP;6
7342;C774AHS;9
7343;C778NCT;9
7344;C940RJI;9
7345;C984QFX;6
7346;D072GTX;9
7347;D426XXL;6
7348;D542IGD;8
7349;D778SVQ;9
7350;D856AUH;9
7351;D863JCC;6
7352;D878BVP;4
7353;D959KAS;9
7354;D967HSA;7
7355;D971MVG;9
7356;E340KLA;6
7357;E539FDQ;9
7358;E655RMU;9
7359;E960FIK;9
7360;F188YFA;9
7361;C012SXB;9
7362;C012XPY;3
7363;C021RRW;5
7364;C021WFU;6
7365;C060BDU;9
7366;C113TZI;9
7367;C121WJY;8
7368;C185RUD;9
7369;C211EWM;7
7370;C211MSJ;9
7371;C211URV;5
7372;C211WSF;4
7373;C213WTD;4
7374;C215EIU;3
7375;C224UMW;3
7376;C250IGS;9
7377;C311PHB;8
7378;C323ETG;9
7379;C372IGV;9
7380;C378YUR;7
7381;C412AUT;4
7382;C412MFT;9
7383;C412SJZ;4
7384;C412XFD;4
7385;C412XLH;3
7386;C510LQN;3
7387;C510MQQ;5
7388;C524ZPI;6
7389;C527BNJ;9
7390;C537IBG;4
7391;C575XFQ;9
7392;C610EIQ;3
7393;C610HJQ;9
7394;C613IQV;9
7395;C615QGI;4
7396;C620KFE;9
7397;C622FVF;9
7398;C626LQW;9
7399;C627CYB;4
7400;C648KWB;9
7401;C744WRQ;9
7402;C812LBE;9
7403;C812NGT;4
7404;C812QQN;5
7405;C812QYC;3
7406;C850XZU;9
7407;C921EBT;4
7408;C928IUC;9
7409;C929NWI;4
7410;C968ZUH;4
7411;D081ELN;9
7412;D094WCX;9
7413;D158ERH;9
7414;D169MAY;8
7415;D276ZDP;3
7416;D367WIJ;4
7417;D439ZXW;9
7418;D533YGD;5
7419;D554QWR;6
7420;D628MHC;9
7421;D634XFT;9
7422;D668NWT;4
7423;D683CDD;5
7424;D685AQJ;7
7425;D769ECT;7
7426;D772QUE;6
7427;D772XDS;6
7428;D862YBB;8
7429;D930UED;3
7430;D973CCM;9
7431;E033ECJ;6
7432;E094BZZ;9
7433;E177PRU;4
7434;E458JDA;6
7435;E748SNC;3
7436;C018MEP;9
7437;C018NDR;6
7438;C018XDM;6
7439;C018YDM;8
7440;C020ANC;6
7441;C020DMW;6
7442;C020HPF;3
7443;C020ZNB;6
7444;C022RFA;7
7445;C022UCR;6
7446;C025TKK;7
7447;C025VKE;3
7448;C052XRX;7
7449;C066XLF;4
7450;C082PYC;8
7451;C091QGJ;9
7452;C119MUR;6
7453;C120LEB;6
7454;C120PEB;6
7455;C120QAM;6
7456;C120RGJ;5
7457;C120ZGR;9
7458;C221LPJ;6
7459;C221RRR;6
7460;C221ZPB;6
7461;C242KJN;8
7462;C318QZP;9
7463;C322CZI;4
7464;C349TWN;6
7465;C356DHQ;9
7466;C383KAF;7
7467;C388FJN;5
7468;C418VAN;9
7469;C422ZBA;6
7470;C424AEJ;6
7471;C424WFJ;7
7472;C425QMB;7
7473;C442HBD;4
7474;C446AWN;9
7475;C511UTY;5
7476;C519JKN;7
7477;C519VMP;9
7478;C617ICV;9
7479;C621LKB;6
7480;C621MKB;6
7481;C621WIY;6
7482;C690VYH;9
7483;C722UVG;4
7484;C737DCG;9
7485;C820CTB;9
7486;C922WMJ;6
7487;C941GHB;8
7488;C981QQH;9
7489;D088LJN;9
7490;D090YUT;9
7491;D168XLI;9
7492;D286BHW;9
7493;D296HKH;8
7494;D352TLH;7
7495;D358SPA;9
7496;D387NWW;7
7497;D429NZR;6
7498;D461GAJ;9
7499;D644NMT;5
7500;D693DXG;3
7501;D737XIK;6
7502;D856XFD;9
7503;D889ENY;9
7504;D890DEL;6
7505;D945RHP;9
7506;D973ELC;9
7507;E194HPW;4
7508;E386EIM;5
7509;E647QGI;9
7510;C016IPY;4
7511;C016JNY;4
7512;C016LXV;3
7513;C016VPI;3
7514;C030EXV;3
7515;C124MHA;3
7516;C215AYA;6
7517;C223PPY;6
7518;C225XDJ;6
7519;C315IFM;3
7520;C322HTY;3
7521;C364PFA;3
7522;C383BRA;6
7523;C416BYL;6
7524;C416CRD;3
7525;C416DRD;3
7526;C416FQM;3
7527;C416ISF;4
7528;C420IBN;6
7529;C423TNW;9
7530;C429SZL;6
7531;C462FRU;3
7532;C482MZW;4
7533;C514DEM;6
7534;C514DKP;3
7535;C560QGX;3
7536;C615GXW;6
7537;C615MSM;3
7538;C615UST;6
7539;C615YTT;4
7540;C624NRW;3
7541;C813SQA;6
7542;C813TQA;6
7543;C826WAM;6
7544;C842TWH;4
7545;C914LBF;6
7546;D175CEB;8
7547;D184UQC;3
7548;D241CPF;4
7549;D289DJS;3
7550;D446XKV;4
7551;D450PIX;4
7552;D772FBS;4
7553;D858RCL;3
7554;D876TSY;5
7555;D938XGS;6
7556;D971EUE;6
7557;E029NAG;6
7558;E077IQS;3
7559;E096UNR;3
7560;E170SXF;3
7561;E187JRE;3
7562;E443ZEF;6
7563;E534UBA;5
7564;E562LHM;9
7565;E562YTY;9
7566;E592LUR;3
7567;E593TLX;4
7568;E739QJH;3
7569;E929DAN;9
7570;E980JEC;6
7571;C023TJX;3
7572;C119AEJ;6
7573;C119YEI;9
7574;C141MJP;9
7575;C150VDQ;9
7576;C183HIM;5
7577;C220ICJ;4
7578;C221SZT;6
7579;C321TBC;9
7580;C324MWF;7
7581;C417HZX;4
7582;C422ILT;3
7583;C422MNL;5
7584;C424AKZ;9
7585;C485UJN;6
7586;C517GBH;3
7587;C519RAE;3
7588;C519VAA;8
7589;C621QVM;9
7590;C621XWE;9
7591;C633AYC;9
7592;C667VRP;9
7593;C677TMN;9
7594;C679WMH;9
7595;C688DUU;9
7596;C769XKF;9
7597;C822JQI;9
7598;C822UZS;9
7599;C854DWN;6
7600;C856ULD;9
7601;C888CNM;9
7602;C890BSB;7
7603;C917YRQ;6
7604;C919FWH;6
7605;C919QWY;9
7606;C920UFA;9
7607;C920VFT;3
7608;C945JYB;3
7609;C947AEU;6
7610;C959KWA;9
7611;D096FZL;9
7612;D129TMT;8
7613;D138RUZ;9
7614;D234HTU;3
7615;D235FFR;3
7616;D362QTJ;7
7617;D378NWV;9
7618;D438MFH;6
7619;D471ZYG;9
7620;D646KDR;7
7621;D684DHB;3
7622;D767AJN;9
7623;D951SXN;9
7624;E426WVM;9
7625;E485UMT;6
7626;E698EXI;9
7627;E784SXL;7
7628;E977UZL;9
7629;F495RIL;9
7630;F626UMA;7
7631;F742XZU;9
7632;C313MZD;6
7633;C463UBN;9
7634;C485WXH;9
7635;C524UTA;4
7636;C612KFK;6
7637;C612QFX;6
7638;C612VFY;3
7639;C665EHI;9
7640;C810LEN;6
7641;C811ERX;4
7642;C811SPB;6
7643;C910YFU;8
7644;D277TZN;5
7645;D558PGA;9
7646;D572GFK;4
7647;E496ZKJ;4
7648;E676MJD;6
7649;E833MDS;6
7650;E979WJV;5
7651;C012SWI;6
7652;C016JDD;4
7653;C036TMW;3
7654;C066LYJ;6
7655;C113XYQ;9
7656;C213SPR;6
7657;C213WNH;9
7658;C213YCF;9
7659;C237HKS;6
7660;C269GIN;6
7661;C290JJC;9
7662;C296EXD;9
7663;C311VDD;9
7664;C313PFD;4
7665;C367TPM;9
7666;C392SEY;6
7667;C412KRI;6
7668;C451DZR;9
7669;C451HXS;9
7670;C458BQX;9
7671;C510WKS;9
7672;C525DJF;5
7673;C525ZYN;9
7674;C532GGF;8
7675;C564AJF;7
7676;C610IWY;3
7677;C610NBF;9
7678;C610UWM;9
7679;C611FMW;4
7680;C611FZN;9
7681;C624YMY;4
7682;C710HBE;4
